path,classification,owner,old_lifecycle,reason,imported_by,archive_destination,git_blob_sha,bytes,sha256,replacement_or_current_authority,removal_safety
docs/project/tasks/NOLLM_C_A_O_L_D_BROAD_RESIDUE_SAFE_FIELD_DENSE_LOCALITY_RECALL_TASK_20260715.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_C_A_O_L_D_BROAD_RESIDUE_SAFE_FIELD_DENSE_LOCALITY_RECALL_TASK_20260715.md,406197effc187204ff481c50948db56dff71d37f,38046,14371CFB0DD904D4B3C628DA60DB0DC5D745AD20DAC3F0999ED1A3E6DE34F482,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/project/tasks/NOLLM_C_A_O_L_D_FIELD_COMPLETE_ATLAS_REALIZED_JUNCTION_CAUSAL_WRITER_READER_TASK_20260718.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_C_A_O_L_D_FIELD_COMPLETE_ATLAS_REALIZED_JUNCTION_CAUSAL_WRITER_READER_TASK_20260718.md,bb9d5a013095186aefe9a8f40425e8962bcee6d1,14597,4DD9569CFD1C57BB5C44AAA325D1F522C88DA6140E75FFD719BD753428CE7629,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/project/tasks/NOLLM_C_A_O_L_D_LENS_CAUSAL_TRUE_JUNCTION_HIERARCHICAL_ATLAS_CLOSURE_TASK_20260718.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_C_A_O_L_D_LENS_CAUSAL_TRUE_JUNCTION_HIERARCHICAL_ATLAS_CLOSURE_TASK_20260718.md,2da2a44b0a61a4e7f7940b41d51d2c3a34cbd7b0,18362,27A582A3A43FDF869FD9ED520691A2BBC816904F83ABAB2AFD107C695BADDE9E,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/project/tasks/NOLLM_C_A_O_L_D_LLM_COMPILED_RECALL_LENS_JUNCTION_GROWTH_TASK_20260717.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_C_A_O_L_D_LLM_COMPILED_RECALL_LENS_JUNCTION_GROWTH_TASK_20260717.md,319bca577fcfae6e2eea60671b6cfff00db5ce43,25921,713FAC8012307EE1DEA3301095182ED4D29255572C0FC84EC09992BAA759F86D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/project/tasks/NOLLM_C_A_O_L_D_RUNTIME_INTEGRITY_ATOMIC_PROPOSITION_GROWTH_EVIDENCE_CLOSURE_TASK_20260721.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_C_A_O_L_D_RUNTIME_INTEGRITY_ATOMIC_PROPOSITION_GROWTH_EVIDENCE_CLOSURE_TASK_20260721.md,5ea246c8836dd04ecee5476c71e55b8b1bef0af5,36692,ADDDE30B5C765F10E318EEEFCE1C028642A55306B69A801B9F476C79740055BC,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/project/tasks/NOLLM_C_A_O_L_D_TRANSLATION_COVARIANT_PHYSICAL_COVERAGE_REUSE_TASK_20260714.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_C_A_O_L_D_TRANSLATION_COVARIANT_PHYSICAL_COVERAGE_REUSE_TASK_20260714.md,697703f57a85084242d2305df627863b8f6afa15,10947,6512D61ABE8C74990D2054A71B88EB5B2837B91F8E947A1EA9964BAB6CE1C8A9,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/project/tasks/NOLLM_C_A_O_L_D_TRANSLATION_NORMALIZED_COVERAGE_PHYSICAL_RESIDUAL_ENTRY_AND_P1_CLOSURE_TASK_20260715.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_C_A_O_L_D_TRANSLATION_NORMALIZED_COVERAGE_PHYSICAL_RESIDUAL_ENTRY_AND_P1_CLOSURE_TASK_20260715.md,343c9fb628b1bb3951d357e5d4a07589313e83bb,49765,7CE18608E2D4016AF3B8788FB0270EC80D55856C1FDBF0E0970B90F558063A1D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/project/tasks/NOLLM_C_A_O_L_D_WRITE_POLICY_LEGAL_TRAVERSAL_P1_DENSE_LIVE_CLOSURE_TASK_20260715.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_C_A_O_L_D_WRITE_POLICY_LEGAL_TRAVERSAL_P1_DENSE_LIVE_CLOSURE_TASK_20260715.md,1d754b658b2e19acd414066c43d46525187258ef,38527,AD5D55875459400AD785C41578CB4690256701AC274F12BACCF592883E30B468,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/project/tasks/NOLLM_C_S_T_A_H_U_O_L_D_MAINLINE_ACTIVE_ASSET_CURATION_TASK_20260730.md,KEEP_ACTIVE,DISTRIBUTION,ACTIVE,"Current active implementation, test, fixture, distribution, or governance authority.",,,9331e20e59706e3b8b31d37a0bca70312857ba48,23487,349525CE5A493DEB51DC9475A101F179EACE63F0073FD913A3AFDAF5BCC0CC2C,,RETAIN_IN_ACTIVE_TREE
docs/project/tasks/NOLLM_LD_ACTIVE_TOOL_TRUTH_TASK_20260712.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_LD_ACTIVE_TOOL_TRUTH_TASK_20260712.md,c74f93ced1b8a5d3ca34e78a5fa124aa23c4f34d,18363,D12BF3EBE3852D3F1E30D471E9889D6E8935E9F56363B117E1368359FD38D244,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/project/tasks/NOLLM_LD_ASSET_TAXONOMY_TRUTH_TASK_20260712.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/project/tasks/NOLLM_LD_ASSET_TAXONOMY_TRUTH_TASK_20260712.md,a7956b187c3b7eee6237a7a99749152d22bb08a4,22470,90091355B35C6BFDE0FD60C3DC1B8324E863F9CA4AE4FE0AE48A3BC78A2E9F80,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/recall/DR1_RECALL_RESOLVER_SCOPE.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/recall/DR1_RECALL_RESOLVER_SCOPE.md,b61de1ba1bbba666a565677184c748869b700b7b,1398,0EBDAAE881159CDBA3B5326EA70F9EFBF31FC0297B09FBA7D36D257476955F1D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_ARTIFACT_HASHES_20260618.json,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_ARTIFACT_HASHES_20260618.json,28468f302f1969a40efc68485605c0cc1d2d5b21,12058,ADAE081B37C5AF9BB099B5682CDC0FDCF8CBBA608EA0AD28945AF91894F8BB6A,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_AUDIT_20260618.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_AUDIT_20260618.md,a57aa9c6cb3e2a62870b72b17942a9c1e7eb0481,2235,CCEDA99261D85C8A74F4D0FABC8E8EE629123ABDE3ECC46A28E0C7B8DFF3CEF2,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_EVALUATION_GUIDE_20260618.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_EVALUATION_GUIDE_20260618.md,953756fe3d7d22df960b0ab45854f30dede46cbc,4006,BDBB5D528892A83B37E46CC468B6B4B9BD5847E118153D10896351903AD6E248,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_EXPORT_MANIFEST_20260618.json,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_EXPORT_MANIFEST_20260618.json,d964a32b7b0c9b583ec813d14a60c906cc17fb99,2932,12A2904C6883B584F5DBEAA6BB576505B7FDC8B11C5DF7F4B7912DDC2DD66F51,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_EXPORT_MANIFEST_20260618.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_EXPORT_MANIFEST_20260618.md,ff02e8aca997888a5ed3d0dd3ec01f3aaebd0d6c,3597,1E5E2FFD728071E2185FD5F378887F42D2DCEB479C8D7D6A7C01023FD5C2E5E1,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_FINAL_SMOKE_20260619.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_FINAL_SMOKE_20260619.md,3424089847120fdf06accc507cf34595d46cbade,1473,B35FDAF9FFC18144A612068193CE452438AF06B7A6EBC03A8B5096DDF95CCC82,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_FREEZE_20260618.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_FREEZE_20260618.md,ec30ab94d711e97b663b08af331d5db060123275,2179,0638E2DD645E40CA7E0658249EAF45D9332401D54717E28A5C6BFEBB894EECAD,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_TEST_SHARDS_20260619.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/releases/NOLLM_ENGINEERING_GRAVITY_RC_TEST_SHARDS_20260619.md,11137fb3f2eef793832189bd7dba91f45a709a66,1273,102A64B345C99D98B4FFC3B0921D44F1D0155184D4EA23BC1A9577C84988C7D7,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/roadmap/MT1_R12_OPERATIONAL_SAFE_STORAGE_CONTRACT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/roadmap/MT1_R12_OPERATIONAL_SAFE_STORAGE_CONTRACT.md,50439634a256dba75586f855df3ea130496382e5,2685,C247701129F66C41ABA659F5E4D31587C013A8DDF7432957EBA83470677204CD,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/roadmap/NOLLM_ENGINEERING_ROADMAP_V4_20260616.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/roadmap/NOLLM_ENGINEERING_ROADMAP_V4_20260616.md,c1cdfb57522501d74cf720908141ce9d3b6f9211,6257,44FA031D57B265AC7DBC352AA1DC25F53819BF45B84EFCCEBB76312F676D592E,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/roadmap/NOLLM_MEMORY_TAKEOVER_OUTLINE_V1_20260621.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/roadmap/NOLLM_MEMORY_TAKEOVER_OUTLINE_V1_20260621.md,959bc59e3b41bc7734a0e924b344c89d60601427,1397,8FCD7C2C51B2982766094D3E28D2753EFA4AA6BBE6136F6044C631B2192C2735,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/roadmap/NOLLM_P1_ARCHIVE_INGEST_AND_CUTOVER_FOUNDATION_PLAN_20260621.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/roadmap/NOLLM_P1_ARCHIVE_INGEST_AND_CUTOVER_FOUNDATION_PLAN_20260621.md,45495dfd1691e04e351a97489679221f2c9e6597,553,99D2EF90AF520EDF9666AC04C2FA93BB557898A4AABF1F7333C9E0C24326F4CD,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/roadmap/NOLLM_PROJECT_SPEC_V5_ACTIVE_MEMORY_TAKEOVER_20260621.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/roadmap/NOLLM_PROJECT_SPEC_V5_ACTIVE_MEMORY_TAKEOVER_20260621.md,6fc847e4ced0200616410ec86cfb41344ce32f8a,492,CC60F9D93A6256105136A79E195B915CBDAF93EB0EAD2EA7B9782427428E43CD,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/testing/NOLLM_BOUNDED_COMPLETE_TEST_MATRIX.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/testing/NOLLM_BOUNDED_COMPLETE_TEST_MATRIX.md,9e6c79baf127546686408c75607376f19b8183b9,7287,3EDF5D3E8E76A844C7146AA06E36A60038A8F7B5393F541C3DDC969A32A15160,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/AL_STATEMENT_FORMATION_CONTRACT_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/AL_STATEMENT_FORMATION_CONTRACT_REPORT.md,d36831d08f9b261cbc32196e3f71c597366e5001,792,50DF66E73C2C1C9B27D831ACD98312F26223A21BFCFD88D7327B893B8173B9D0,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/AL_STATEMENT_FORMATION_CORPUS_METRICS.json,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/AL_STATEMENT_FORMATION_CORPUS_METRICS.json,34ac7be1267e9194e6009fb6a7cb0893be461b35,6594,50B851B94AA7C895F112AE4AA76AF7764B0D6B8180F132BD5A77B802FB515866,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/AL_STATEMENT_FORMATION_CORPUS_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/AL_STATEMENT_FORMATION_CORPUS_REPORT.md,4da472ce441623db14fc366f9a2eac0eaf359b40,846,9D8395BBF0E16D55A0DB16314FBEAF88BF007A152046452B126DEDF817A490F2,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/AOLD_INVISIBLE_RUNTIME_TRUTH_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/AOLD_INVISIBLE_RUNTIME_TRUTH_REPORT.md,337235834d48a32bccf638497361ccddaba70c02,4630,B0AC21B877A64BEC67E12AAE5B26807F34E4D0A57CF37F293D99D7502B50C12D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/AOLD_OPENCLAW_FORMATION_LIVE_LOOP_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/AOLD_OPENCLAW_FORMATION_LIVE_LOOP_REPORT.md,0eb8fbc59a3235c1f6ca59e42e3af9ab275f7813,2355,4043F3F07C40506EC19660492A67BEBD3DDD423B1B4759D24C3C344107EF16AB,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/AOLD_OPENCLAW_NATURAL_CHAT_LIVE_TRUTH_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/AOLD_OPENCLAW_NATURAL_CHAT_LIVE_TRUTH_REPORT.md,737b0e1f0cfb27da55360d5c1a03ff370c2961ff,2141,70F417E8F76D313A7D22CF96EE0FCFA776B61154F89CB5388C153F1ACC92A8E5,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/BA1_BATCH_ADMISSION_BASELINE_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/BA1_BATCH_ADMISSION_BASELINE_REPORT.md,d301ec443a1355d47c33784a9fbc60bc007ecbfa,2002,4A8E54381A877F99DD1925A040EDDD65C293D095A55C99B68A2E84671F3CFF2D,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/CAOLD_DC1_RECALL_LENS_ASSET_REUSE_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/CAOLD_DC1_RECALL_LENS_ASSET_REUSE_REPORT.md,6b71efd0f701b0971ac4ba0752c627edd9982676,1912,416F1B274189D4199CEA0CA96032130F032F7467A344823EA541CC998E91CAA9,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/CI1_CAPTURE_INGRESS_BASELINE_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/CI1_CAPTURE_INGRESS_BASELINE_REPORT.md,c0a8fb30887c7511cab1179ebcc4ad83b1700112,2463,8C55CE17D248BADA6060B6C79C2251954589AAB168A6B3402AC66CCBB6611F87,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/CORE_CAPABILITY_VALIDATION.json,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/CORE_CAPABILITY_VALIDATION.json,c7b59c7632bf85fd335c0b747a7b1322dd900581,1979,12EE14E7396526ABD4F916C796EA386A0219B1C747C483C9FD113959A9924F0E,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/CORE_CAPABILITY_VALIDATION_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/CORE_CAPABILITY_VALIDATION_REPORT.md,1c9a8b83daf6ee01902513c32813da0eef4f8d8c,861,1ACC763026DF04A30058DB86A70D080CFEFF4CBC86D3E0ABD6443C767A4BB0DC,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
docs/validation/CX1_CAPTURE_DEFERRED_VISIBILITY_SYNTHETIC_REPORT.md,ARCHIVE_HISTORICAL,LEGACY,HISTORICAL,"Historical evidence, report, task, fixture, or validation asset with no retained import dependency.",,NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip::docs/validation/CX1_CAPTURE_DEFERRED_VISIBILITY_SYNTHETIC_REPORT.md,36797c85f7c405f9ec00fa1ff94332bd0ccbfd34,1356,FFEF7D680D7771F6726E4A6339317072606599B29A594BEC1936B458055641E8,Git commit 7e608754b939d564f1387650f25424f2cd943f33; external archive NOLLM_HISTORICAL_ASSETS_20260730_7e60875.zip,ARCHIVE_AND_VERIFY_BEFORE_GIT_RM
